0,0.8558798366182196
1,0.9009791706952398
2,0.7893234717545359
3,0.8001121745025267
4,0.7711051618282909
5,0.8074826176737436
6,0.5771637187022065
7,0.8257136245386307
8,0.8480694849248187
9,0.7970523278760957
10,0.6223145332307142
11,0.8346776349791016
12,0.8415036834618633
13,0.7441310655225801
14,0.6359447457422446
15,0.7574473094583158
16,0.7989785684163846
17,0.7524193425358897
18,0.7260828766878871
19,0.8328923252604883
20,0.8370079488650398
21,0.9606878774613888
22,0.7770768029123162
23,0.7471506971518915
24,0.6080839225295813
25,0.8703640067154317
26,0.9097185168306268
27,0.8998915061783607
28,0.839572642323811
29,0.820906868067289
30,0.7859524253543112
31,0.7835213073541062
32,0.7763321125927101
33,0.7970548795146638
34,0.6762457531236865
35,0.7893234717545359
36,0.7703629025999712
37,0.7858040007382474
38,0.683941286162796
39,0.7163227766848698
40,0.8036143072760734
41,0.8451390151502883
42,0.9034614498302348
43,0.7916258984924615
44,0.6753079357817675
45,0.8133725718296168
46,0.7645556627643294
47,0.7573451488840202
48,0.8600611852123379
49,0.75317963843537
50,0.8479526480517247
51,0.9029022975407026
52,1.0
53,0.7626281701807469
54,0.8328923252604883
55,0.6181851554011051
56,0.8674218895084451
57,0.8208016357934982
58,0.6745100867874384
59,0.5790451707596511
60,0.7880342183719536
61,0.8028857398283907
62,0.7916721583847205
63,0.7433546462208956
64,0.7316100622336198
65,0.8400631107517943
66,0.7488874988421017
67,0.8172693253030204
68,0.8162616794798082
69,0.7101408747670583
70,0.6485725084309757
71,0.9917331664015792
72,0.7018137090820129
73,0.75187160340512
74,0.7972382912140534
75,0.7829671293181383
76,0.8298027276904323
77,0.7279504920479085
78,0.6648358589296491
79,0.8041457409340259
80,0.6873995194553726
81,0.7643285381393301
82,0.738328503119639
83,0.7350843796922238
84,0.7675843215963266
85,0.7978223623078922
86,0.8958008650612603
87,0.6370251145903443
88,0.787192823629205
89,0.8047463438120172
90,0.6387079536579263
91,0.8386757021464079
92,0.7778604659479654
93,0.8388218860669141
94,0.7155595572046971
95,0.5812316682525208
96,0.8299733451548064
97,0.8146161720963739
98,0.7811550746063444
99,0.7368171320153931
100,0.733765097852261
101,0.6864911799412948
102,0.5643803372907169
103,0.6498032305673194
104,0.73368648067032
105,0.7415206601250898
106,0.9121645434618496
107,0.7855787244115413
108,0.7510157072558628
109,0.674114935461529
110,0.7053406327040007
111,0.7018743653665209
112,0.9027729792822567
113,0.771173192873796
114,0.6980675549273018
115,0.6625477033860245
116,0.7064125462018022
117,0.7275641326311859
118,0.8271595331169013
119,0.7933249352920394
120,0.9032426831364097
121,0.8323034276610621
122,0.7807834186220514
123,0.8296644636990491
124,0.7989785684163846
125,0.7965613121349453
126,0.8017752002921201
127,0.8091539820077858
128,0.7516100357473374
129,0.8355499938973171
130,0.7928831691243382
131,0.8673814089109543
132,0.7339027065060906
133,0.7237182220255006
134,0.7459838794704777
135,0.6302680866199111
136,0.6231563206534111
137,0.7769033741540001
138,0.8400631107517943
139,0.7041551047916582
140,0.8678127719211968
141,0.7645785020731894
142,0.872148200053166
143,0.8673814089109543
144,0.7094857223410576
145,0.8223897752482087
146,0.7413439803851866
147,0.7303157109755822
148,0.8231377507696013
149,0.7228306329921694
150,0.7684587371828269
151,0.8490017522580522
152,0.9419621844035012
153,0.7492099792782899
154,0.6521969714455108
155,0.7367947573085101
156,0.8049072929756854
157,0.7719576751564203
158,0.744266458449318
159,0.823263058480909
160,0.7667959000561954
161,0.7483732624279363
162,0.9468714039748268
163,0.7552250419691983
164,0.8156079567974078
165,0.8783803675038282
166,0.6353646382376014
167,0.6410255251031964
168,0.77036395680555
169,0.6131734108021861
170,0.7977136253908416
171,0.793004243666606
172,0.81040970835772
173,0.6810021068706587
174,0.8328923252604883
175,0.8958008650612603
176,0.6950940493801152
177,0.767065387582888
178,0.8731670178780044
179,0.941639162071208
180,0.7413439803851866
181,0.7821426186204472
182,0.8281833698076159
183,0.7449291518219399
184,0.8149769014685938
185,0.8759166169204362
186,0.7608656466562198
187,0.7409203064337035
188,0.8640391363898893
189,0.760706423473754
190,0.8697609769797368
191,0.7492252402067471
192,0.8346776349791016
193,0.8076566327778145
194,0.7634942337145043
195,0.8297831747760114
196,0.7478132691854998
197,0.6116403337861643
198,0.8783803675038282
199,0.736817168003081
200,0.838297625239588
201,0.6790796330728142
202,0.8441800471349221
203,0.8966879077036372
204,0.7467607764319225
205,0.8091539820077858
206,0.7092021574958448
207,0.7461819449497723
208,0.7370763962479571
209,0.8022946667809842
210,0.6556896518066634
211,0.8205449501082611
212,0.7987872715343579
213,0.7840982959972131
214,0.7760582879272697
215,0.7252793686753048
216,0.7656968855831076
217,0.6441691189655977
218,0.7471506971518915
219,0.941639162071208
220,0.801771549336867
221,0.744023210164698
222,0.7931241063544672
